Quantifier,MoSS Variant Test,MoSS Variant Train,m_proximity,MAE,m_test,alpha
MS2,MoSS_Dir,MoSS_Dir,0.0,0.29600000000000004,0.75,0.8
MS2,MoSS_Dir,MoSS_Dir,0.25,0.4849246231155778,0.75,1.0
MS2,MoSS_Dir,MoSS_Dir,0.0,1.548148148148151,1.0,0.1
MS2,MoSS_Dir,MoSS_Dir,0.25,0.306,1.0,0.2
MS2,MoSS_Dir,MoSS_Dir,0.0,5.0249999999999675,1.0,0.4
MS2,MoSS_Dir,MoSS_Dir,0.5,0.119,1.0,0.6
MS2,MoSS_Dir,MoSS_Dir,0.0,0.29200000000000004,1.0,0.8
MS2,MoSS_Dir,MoSS_Dir,0.0,0.5,1.0,1.0
DyS,MoSS_Dir,MoSS,0.0,0.0006148124737897637,0.1,0.1
DyS,MoSS_Dir,MoSS,0.0,0.0011075677891563551,0.1,0.2
DyS,MoSS_Dir,MoSS,0.0,0.0006880528782891582,0.1,0.4
DyS,MoSS_Dir,MoSS,0.0,5.877404961729393e-05,0.1,0.6
DyS,MoSS_Dir,MoSS,0.0,0.0015678166728492204,0.1,0.8
DyS,MoSS_Dir,MoSS,0.0,4.455239404765887e-05,0.1,1.0
DyS,MoSS_Dir,MoSS,0.0,0.00645669382375097,0.25,0.1
DyS,MoSS_Dir,MoSS,0.0,0.0007979630051515862,0.25,0.2
DyS,MoSS_Dir,MoSS,0.0,0.008549315423015125,0.25,0.4
DyS,MoSS_Dir,MoSS,0.0,0.00377424445508312,0.25,0.6
DyS,MoSS_Dir,MoSS,0.0,0.004154456616329294,0.25,0.8
DyS,MoSS_Dir,MoSS,0.0,0.0006001369144582602,0.25,1.0
DyS,MoSS_Dir,MoSS,0.0,0.010313055525430923,0.5,0.1
DyS,MoSS_Dir,MoSS,0.5,0.045034252455223855,0.5,0.2
DyS,MoSS_Dir,MoSS,0.25,0.10138883911371904,0.5,0.4
DyS,MoSS_Dir,MoSS,0.0,0.012070494537817944,0.5,0.6
DyS,MoSS_Dir,MoSS,0.25,0.02596897295868128,0.5,0.8
DyS,MoSS_Dir,MoSS,0.25,0.05306833474924255,0.5,1.0
DyS,MoSS_Dir,MoSS,0.0,0.2582126693726746,0.75,0.1
DyS,MoSS_Dir,MoSS,0.0,0.20313452039323515,0.75,0.2
DyS,MoSS_Dir,MoSS,0.25,0.355177264292019,0.75,0.4
DyS,MoSS_Dir,MoSS,0.0,0.03259812646651705,0.75,0.6
DyS,MoSS_Dir,MoSS,0.25,0.04165474011785075,0.75,0.8
DyS,MoSS_Dir,MoSS,0.25,0.04832737263923803,0.75,1.0
DyS,MoSS_Dir,MoSS,0.0,0.4290037159922986,1.0,0.1
DyS,MoSS_Dir,MoSS,0.5,0.28570720253807497,1.0,0.2
DyS,MoSS_Dir,MoSS,0.0,0.04357465625732321,1.0,0.4
DyS,MoSS_Dir,MoSS,0.0,0.06927043322293858,1.0,0.6
DyS,MoSS_Dir,MoSS,0.5,0.042019812872672535,1.0,0.8
DyS,MoSS_Dir,MoSS,0.0,0.4081898198840088,1.0,1.0
HDy,MoSS_Dir,MoSS,0.0,0.00954773869346734,0.1,0.1
HDy,MoSS_Dir,MoSS,0.0,0.010000000000000009,0.1,0.2
HDy,MoSS_Dir,MoSS,0.0,0.0,0.1,0.4
HDy,MoSS_Dir,MoSS,0.0,0.0,0.1,0.6
HDy,MoSS_Dir,MoSS,0.0,0.004020100502512447,0.1,0.8
HDy,MoSS_Dir,MoSS,0.0,0.0,0.1,1.0
HDy,MoSS_Dir,MoSS,0.0,0.0108910891089109,0.25,0.1
HDy,MoSS_Dir,MoSS,0.0,0.002020202020202033,0.25,0.2
HDy,MoSS_Dir,MoSS,0.0,0.003960396039603964,0.25,0.4
HDy,MoSS_Dir,MoSS,0.0,0.010000000000000009,0.25,0.6
HDy,MoSS_Dir,MoSS,0.0,0.001980198019801982,0.25,0.8
HDy,MoSS_Dir,MoSS,0.0,0.00990099009900991,0.25,1.0
HDy,MoSS_Dir,MoSS,0.5,0.05609756097560978,0.5,0.1
HDy,MoSS_Dir,MoSS,0.5,0.020095693779904333,0.5,0.2
HDy,MoSS_Dir,MoSS,0.25,0.03523316062176157,0.5,0.4
HDy,MoSS_Dir,MoSS,0.25,0.02180094786729858,0.5,0.6
HDy,MoSS_Dir,MoSS,0.5,0.0,0.5,0.8
HDy,MoSS_Dir,MoSS,0.0,0.030000000000000027,0.5,1.0
HDy,MoSS_Dir,MoSS,0.0,0.12772277227722773,0.75,0.1
HDy,MoSS_Dir,MoSS,0.25,0.1842105263157895,0.75,0.2
HDy,MoSS_Dir,MoSS,0.25,0.054054054054054,0.75,0.4
HDy,MoSS_Dir,MoSS,0.0,0.0752475247524752,0.75,0.6
HDy,MoSS_Dir,MoSS,0.0,0.13793103448275867,0.75,0.8
HDy,MoSS_Dir,MoSS,0.0,0.2849740932642487,0.75,1.0
HDy,MoSS_Dir,MoSS,0.0,0.3840425531914894,1.0,0.1
HDy,MoSS_Dir,MoSS,0.25,0.2928229665071771,1.0,0.2
HDy,MoSS_Dir,MoSS,0.25,0.03269230769230769,1.0,0.4
HDy,MoSS_Dir,MoSS,0.5,0.061187214611872154,1.0,0.6
HDy,MoSS_Dir,MoSS,0.0,0.26341463414634136,1.0,0.8
HDy,MoSS_Dir,MoSS,0.5,0.4285714285714286,1.0,1.0
SORD,MoSS_Dir,MoSS,0.0,0.0,0.1,0.1
SORD,MoSS_Dir,MoSS,0.0,0.0,0.1,0.2
SORD,MoSS_Dir,MoSS,0.0,0.0,0.1,0.4
SORD,MoSS_Dir,MoSS,0.0,0.0,0.1,0.6
SORD,MoSS_Dir,MoSS,0.0,0.007920792079207928,0.1,0.8
SORD,MoSS_Dir,MoSS,0.0,0.0,0.1,1.0
SORD,MoSS_Dir,MoSS,0.0,0.008910891089108905,0.25,0.1
SORD,MoSS_Dir,MoSS,0.0,0.006122448979591855,0.25,0.2
SORD,MoSS_Dir,MoSS,0.0,0.0020618556701030855,0.25,0.4
SORD,MoSS_Dir,MoSS,0.0,0.01836734693877551,0.25,0.6
SORD,MoSS_Dir,MoSS,0.0,0.002020202020202033,0.25,0.8
SORD,MoSS_Dir,MoSS,0.0,0.0,0.25,1.0
SORD,MoSS_Dir,MoSS,0.0,0.030693069306930693,0.5,0.1
SORD,MoSS_Dir,MoSS,0.25,0.002020202020202033,0.5,0.2
SORD,MoSS_Dir,MoSS,0.25,0.0024096385542168863,0.5,0.4
SORD,MoSS_Dir,MoSS,0.5,0.0,0.5,0.6
SORD,MoSS_Dir,MoSS,0.5,0.024742268041237025,0.5,0.8
SORD,MoSS_Dir,MoSS,0.5,0.0,0.5,1.0
SORD,MoSS_Dir,MoSS,0.25,0.26170212765957446,0.75,0.1
SORD,MoSS_Dir,MoSS,0.25,0.1673469387755102,0.75,0.2
SORD,MoSS_Dir,MoSS,0.25,0.010526315789473661,0.75,0.4
SORD,MoSS_Dir,MoSS,0.25,0.03434343434343423,0.75,0.6
SORD,MoSS_Dir,MoSS,0.0,0.03364485981308418,0.75,0.8
SORD,MoSS_Dir,MoSS,0.0,0.30188679245283023,0.75,1.0
SORD,MoSS_Dir,MoSS,0.25,0.5105263157894737,1.0,0.1
SORD,MoSS_Dir,MoSS,0.5,0.2,1.0,0.2
SORD,MoSS_Dir,MoSS,0.0,0.0752475247524752,1.0,0.4
SORD,MoSS_Dir,MoSS,0.5,0.0444444444444444,1.0,0.6
SORD,MoSS_Dir,MoSS,0.5,0.5017543859649123,1.0,0.8
SORD,MoSS_Dir,MoSS,0.25,0.4897959183673469,1.0,1.0
SMM,MoSS_Dir,MoSS,0.0,0.003987360131574996,0.1,0.1
SMM,MoSS_Dir,MoSS,0.0,0.003232692790134356,0.1,0.2
SMM,MoSS_Dir,MoSS,0.0,0.004706836223146438,0.1,0.4
SMM,MoSS_Dir,MoSS,0.0,0.008030372263961527,0.1,0.6
SMM,MoSS_Dir,MoSS,0.0,0.0031518020581486894,0.1,0.8
SMM,MoSS_Dir,MoSS,0.0,0.0014574207198623235,0.1,1.0
SMM,MoSS_Dir,MoSS,0.0,0.004467486738000806,0.25,0.1
SMM,MoSS_Dir,MoSS,0.0,0.01863224620770032,0.25,0.2
SMM,MoSS_Dir,MoSS,0.0,0.011849173970112314,0.25,0.4
SMM,MoSS_Dir,MoSS,0.0,0.01143685133608352,0.25,0.6
SMM,MoSS_Dir,MoSS,0.0,0.004636932548191308,0.25,0.8
SMM,MoSS_Dir,MoSS,0.0,0.017956185803013724,0.25,1.0
SMM,MoSS_Dir,MoSS,0.25,0.0029226103581517365,0.5,0.1
SMM,MoSS_Dir,MoSS,0.5,0.004357789366101594,0.5,0.2
SMM,MoSS_Dir,MoSS,0.0,0.030192269909390057,0.5,0.4
SMM,MoSS_Dir,MoSS,0.0,0.3295006618373806,0.5,0.6
SMM,MoSS_Dir,MoSS,0.25,0.06152094244227291,0.5,0.8
SMM,MoSS_Dir,MoSS,0.25,0.0752223869122175,0.5,1.0
SMM,MoSS_Dir,MoSS,0.25,0.03676689245597356,0.75,0.1
SMM,MoSS_Dir,MoSS,0.25,0.16283461711466646,0.75,0.2
SMM,MoSS_Dir,MoSS,0.0,2.7879755833465216,0.75,0.4
SMM,MoSS_Dir,MoSS,0.0,0.09906905520334286,0.75,0.6
SMM,MoSS_Dir,MoSS,0.0,0.2072435922893736,0.75,0.8
SMM,MoSS_Dir,MoSS,0.0,0.007313249590969129,0.75,1.0
SMM,MoSS_Dir,MoSS,0.5,0.43815322876307805,1.0,0.1
SMM,MoSS_Dir,MoSS,0.0,0.3359178866908215,1.0,0.2
SMM,MoSS_Dir,MoSS,0.5,0.09477043501194804,1.0,0.4
SMM,MoSS_Dir,MoSS,0.0,0.08489025720854437,1.0,0.6
SMM,MoSS_Dir,MoSS,0.0,0.615926275660512,1.0,0.8
SMM,MoSS_Dir,MoSS,0.5,0.5045166199337712,1.0,1.0
ACC,MoSS_Dir,MoSS,0.0,0.4,0.1,0.1
ACC,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.4
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.6
ACC,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.1,0.8
ACC,MoSS_Dir,MoSS,0.0,0.5,0.1,1.0
ACC,MoSS_Dir,MoSS,0.0,0.4,0.25,0.1
ACC,MoSS_Dir,MoSS,0.0,0.3,0.25,0.2
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.25,0.4
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.25,0.6
ACC,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.25,0.8
ACC,MoSS_Dir,MoSS,0.0,0.5,0.25,1.0
ACC,MoSS_Dir,MoSS,0.5,0.4,0.5,0.1
ACC,MoSS_Dir,MoSS,0.0,0.3,0.5,0.2
ACC,MoSS_Dir,MoSS,0.5,0.09999999999999998,0.5,0.4
ACC,MoSS_Dir,MoSS,0.25,0.09999999999999998,0.5,0.6
ACC,MoSS_Dir,MoSS,0.5,0.3000000000000001,0.5,0.8
ACC,MoSS_Dir,MoSS,0.0,0.5,0.5,1.0
ACC,MoSS_Dir,MoSS,0.0,0.4,0.75,0.1
ACC,MoSS_Dir,MoSS,0.0,0.29999999999999993,0.75,0.2
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.75,0.4
ACC,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.75,0.6
ACC,MoSS_Dir,MoSS,0.0,0.3000000000000001,0.75,0.8
ACC,MoSS_Dir,MoSS,0.25,0.5,0.75,1.0
ACC,MoSS_Dir,MoSS,0.0,0.4,1.0,0.1
ACC,MoSS_Dir,MoSS,0.5,0.3,1.0,0.2
ACC,MoSS_Dir,MoSS,0.5,0.09999999999999998,1.0,0.4
ACC,MoSS_Dir,MoSS,0.5,0.09999999999999998,1.0,0.6
ACC,MoSS_Dir,MoSS,0.5,0.30000000000000004,1.0,0.8
ACC,MoSS_Dir,MoSS,0.0,0.5,1.0,1.0
X_method,MoSS_Dir,MoSS,0.0,0.4,0.1,0.1
X_method,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
X_method,MoSS_Dir,MoSS,0.0,0.10100401606425702,0.1,0.4
X_method,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.6
X_method,MoSS_Dir,MoSS,0.0,0.298995983935743,0.1,0.8
X_method,MoSS_Dir,MoSS,0.0,0.5,0.1,1.0
X_method,MoSS_Dir,MoSS,0.0,0.4137931034482759,0.25,0.1
X_method,MoSS_Dir,MoSS,0.0,0.30686498855835237,0.25,0.2
X_method,MoSS_Dir,MoSS,0.0,0.08960247761625872,0.25,0.4
X_method,MoSS_Dir,MoSS,0.0,0.11366742596810925,0.25,0.6
X_method,MoSS_Dir,MoSS,0.0,0.3186480186480187,0.25,0.8
X_method,MoSS_Dir,MoSS,0.0,0.4908675799086758,0.25,1.0
X_method,MoSS_Dir,MoSS,0.0,0.4672268907563025,0.5,0.1
X_method,MoSS_Dir,MoSS,0.0,0.24642857142857133,0.5,0.2
X_method,MoSS_Dir,MoSS,0.5,0.09999999999999998,0.5,0.4
X_method,MoSS_Dir,MoSS,0.25,0.08007246376811583,0.5,0.6
X_method,MoSS_Dir,MoSS,0.5,0.27942386831275723,0.5,0.8
X_method,MoSS_Dir,MoSS,0.0,0.46317829457364335,0.5,1.0
X_method,MoSS_Dir,MoSS,0.25,0.3532710280373831,0.75,0.1
X_method,MoSS_Dir,MoSS,0.25,0.3681818181818182,0.75,0.2
X_method,MoSS_Dir,MoSS,0.0,0.01574074074074089,0.75,0.4
X_method,MoSS_Dir,MoSS,0.25,0.09999999999999998,0.75,0.6
X_method,MoSS_Dir,MoSS,0.25,0.30000000000000004,0.75,0.8
X_method,MoSS_Dir,MoSS,0.25,0.5632911392405064,0.75,1.0
X_method,MoSS_Dir,MoSS,0.0,0.3821428571428571,1.0,0.1
X_method,MoSS_Dir,MoSS,0.5,0.3,1.0,0.2
X_method,MoSS_Dir,MoSS,0.5,0.03887539296941972,1.0,0.4
X_method,MoSS_Dir,MoSS,0.0,0.276470588235294,1.0,0.6
X_method,MoSS_Dir,MoSS,0.5,0.19999999999999996,1.0,0.8
X_method,MoSS_Dir,MoSS,0.0,1.0,1.0,1.0
T50,MoSS_Dir,MoSS,0.0,0.4024826216484608,0.1,0.1
T50,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
T50,MoSS_Dir,MoSS,0.0,0.10787401574803146,0.1,0.4
T50,MoSS_Dir,MoSS,0.0,0.10837438423645318,0.1,0.6
T50,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.1,0.8
T50,MoSS_Dir,MoSS,0.0,0.5044510385756678,0.1,1.0
T50,MoSS_Dir,MoSS,0.0,0.38743718592964826,0.25,0.1
T50,MoSS_Dir,MoSS,0.0,0.2950177600352057,0.25,0.2
T50,MoSS_Dir,MoSS,0.0,0.09500998003992012,0.25,0.4
T50,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.25,0.6
T50,MoSS_Dir,MoSS,0.0,0.2984709480122325,0.25,0.8
T50,MoSS_Dir,MoSS,0.0,0.5,0.25,1.0
T50,MoSS_Dir,MoSS,0.5,0.3919454770755886,0.5,0.1
T50,MoSS_Dir,MoSS,0.0,0.3058977719528178,0.5,0.2
T50,MoSS_Dir,MoSS,0.5,0.11570680628272256,0.5,0.4
T50,MoSS_Dir,MoSS,0.0,0.11908396946564881,0.5,0.6
T50,MoSS_Dir,MoSS,0.5,0.31554404145077725,0.5,0.8
T50,MoSS_Dir,MoSS,0.25,0.4964539007092199,0.5,1.0
T50,MoSS_Dir,MoSS,0.25,0.40621468926553683,0.75,0.1
T50,MoSS_Dir,MoSS,0.0,0.2787234042553191,0.75,0.2
T50,MoSS_Dir,MoSS,0.0,0.4,0.75,0.4
T50,MoSS_Dir,MoSS,0.0,0.4,0.75,0.6
T50,MoSS_Dir,MoSS,0.25,0.34320987654321,0.75,0.8
T50,MoSS_Dir,MoSS,0.25,0.4947856315179606,0.75,1.0
T50,MoSS_Dir,MoSS,0.5,0.1,1.0,0.1
T50,MoSS_Dir,MoSS,0.5,0.3,1.0,0.2
T50,MoSS_Dir,MoSS,0.25,0.09850746268656713,1.0,0.4
T50,MoSS_Dir,MoSS,0.0,0.09999999999999998,1.0,0.6
T50,MoSS_Dir,MoSS,0.5,0.13333333333333341,1.0,0.8
T50,MoSS_Dir,MoSS,0.0,0.502145922746781,1.0,1.0
MAX,MoSS_Dir,MoSS,0.0,0.4,0.1,0.1
MAX,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
MAX,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.4
MAX,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.6
MAX,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.1,0.8
MAX,MoSS_Dir,MoSS,0.0,0.5,0.1,1.0
MAX,MoSS_Dir,MoSS,0.0,0.4034246575342467,0.25,0.1
MAX,MoSS_Dir,MoSS,0.0,0.27888888888888885,0.25,0.2
MAX,MoSS_Dir,MoSS,0.0,0.10449438202247197,0.25,0.4
MAX,MoSS_Dir,MoSS,0.0,0.09884792626728112,0.25,0.6
MAX,MoSS_Dir,MoSS,0.0,0.3000000000000001,0.25,0.8
MAX,MoSS_Dir,MoSS,0.0,0.5169300225733635,0.25,1.0
MAX,MoSS_Dir,MoSS,0.0,0.35038167938931297,0.5,0.1
MAX,MoSS_Dir,MoSS,0.5,0.4686991869918699,0.5,0.2
MAX,MoSS_Dir,MoSS,0.0,0.25444015444015433,0.5,0.4
MAX,MoSS_Dir,MoSS,0.25,0.4,0.5,0.6
MAX,MoSS_Dir,MoSS,0.25,0.40634328358208954,0.5,0.8
MAX,MoSS_Dir,MoSS,0.5,0.5680933852140078,0.5,1.0
MAX,MoSS_Dir,MoSS,0.0,0.2070539419087137,0.75,0.1
MAX,MoSS_Dir,MoSS,0.0,0.38606557377049183,0.75,0.2
MAX,MoSS_Dir,MoSS,0.25,0.2295620437956204,0.75,0.4
MAX,MoSS_Dir,MoSS,0.25,0.09834983498349825,0.75,0.6
MAX,MoSS_Dir,MoSS,0.0,0.2760383386581471,0.75,0.8
MAX,MoSS_Dir,MoSS,0.0,0.42125984251968507,0.75,1.0
MAX,MoSS_Dir,MoSS,0.0,0.44838709677419364,1.0,0.1
MAX,MoSS_Dir,MoSS,0.0,0.3446428571428572,1.0,0.2
MAX,MoSS_Dir,MoSS,0.25,0.2313725490196078,1.0,0.4
MAX,MoSS_Dir,MoSS,0.5,0.09820788530465951,1.0,0.6
MAX,MoSS_Dir,MoSS,0.0,0.8,1.0,0.8
MAX,MoSS_Dir,MoSS,0.0,0.0,1.0,1.0
MS,MoSS_Dir,MoSS,0.0,0.399,0.1,0.1
MS,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
MS,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.4
MS,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.6
MS,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.1,0.8
MS,MoSS_Dir,MoSS,0.0,0.5,0.1,1.0
MS,MoSS_Dir,MoSS,0.0,0.39295774647887327,0.25,0.1
MS,MoSS_Dir,MoSS,0.0,0.302,0.25,0.2
MS,MoSS_Dir,MoSS,0.0,0.10668151447661467,0.25,0.4
MS,MoSS_Dir,MoSS,0.0,0.10678733031674198,0.25,0.6
MS,MoSS_Dir,MoSS,0.0,0.29800000000000004,0.25,0.8
MS,MoSS_Dir,MoSS,0.0,0.509,0.25,1.0
MS,MoSS_Dir,MoSS,0.5,0.41000000000000003,0.5,0.1
MS,MoSS_Dir,MoSS,0.5,0.305,0.5,0.2
MS,MoSS_Dir,MoSS,0.25,0.11648351648351651,0.5,0.4
MS,MoSS_Dir,MoSS,0.5,0.10099999999999998,0.5,0.6
MS,MoSS_Dir,MoSS,0.0,0.29800000000000004,0.5,0.8
MS,MoSS_Dir,MoSS,0.25,0.49636363636363634,0.5,1.0
MS,MoSS_Dir,MoSS,0.0,0.4114942528735632,0.75,0.1
MS,MoSS_Dir,MoSS,0.0,0.309,0.75,0.2
MS,MoSS_Dir,MoSS,0.25,0.11099999999999999,0.75,0.4
MS,MoSS_Dir,MoSS,0.0,0.10499999999999998,0.75,0.6
MS,MoSS_Dir,MoSS,0.0,0.31200000000000006,0.75,0.8
MS,MoSS_Dir,MoSS,0.0,0.507,0.75,1.0
MS,MoSS_Dir,MoSS,0.25,2.252941176470578,1.0,0.1
MS,MoSS_Dir,MoSS,0.0,0.012499999999999956,1.0,0.2
MS,MoSS_Dir,MoSS,0.0,1.835294117647055,1.0,0.4
MS,MoSS_Dir,MoSS,0.5,0.24285714285714244,1.0,0.6
MS,MoSS_Dir,MoSS,0.25,1.6484848484848513,1.0,0.8
MS,MoSS_Dir,MoSS,0.0,5.421052631578976,1.0,1.0
MS2,MoSS_Dir,MoSS,0.0,0.4,0.1,0.1
MS2,MoSS_Dir,MoSS,0.0,0.3,0.1,0.2
MS2,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.4
MS2,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.1,0.6
MS2,MoSS_Dir,MoSS,0.0,0.30000000000000004,0.1,0.8
MS2,MoSS_Dir,MoSS,0.0,0.5,0.1,1.0
MS2,MoSS_Dir,MoSS,0.0,0.4067873303167422,0.25,0.1
MS2,MoSS_Dir,MoSS,0.0,0.3000000000000001,0.25,0.2
MS2,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.25,0.4
MS2,MoSS_Dir,MoSS,0.0,0.10281531531531529,0.25,0.6
MS2,MoSS_Dir,MoSS,0.0,0.295260663507109,0.25,0.8
MS2,MoSS_Dir,MoSS,0.0,0.4955056179775281,0.25,1.0
MS2,MoSS_Dir,MoSS,0.0,0.41041666666666676,0.5,0.1
MS2,MoSS_Dir,MoSS,0.25,0.25017182130584187,0.5,0.2
MS2,MoSS_Dir,MoSS,0.0,0.09999999999999998,0.5,0.4
MS2,MoSS_Dir,MoSS,0.0,10.099999999999993,0.5,0.6
MS2,MoSS_Dir,MoSS,0.25,0.2594330872976002,0.5,0.8
MS2,MoSS_Dir,MoSS,0.0,0.5141509433962264,0.5,1.0
MS2,MoSS_Dir,MoSS,0.0,0.041732283464567005,0.75,0.1
MS2,MoSS_Dir,MoSS,0.0,0.3215686274509804,0.75,0.2
MS2,MoSS_Dir,MoSS,0.0,1.183333333333335,0.75,0.4
MS2,MoSS_Dir,MoSS,0.25,0.07699999999999996,0.75,0.6
MS2,MoSS_Dir,MoSS,0.0,0.329045643153527,0.75,0.8
MS2,MoSS_Dir,MoSS,0.0,0.505,0.75,1.0
MS2,MoSS_Dir,MoSS,0.25,0.382,1.0,0.1
MS2,MoSS_Dir,MoSS,0.0,3.425000000000066,1.0,0.2
MS2,MoSS_Dir,MoSS,0.5,0.1436507936507937,1.0,0.4
MS2,MoSS_Dir,MoSS,0.5,0.09999999999999964,1.0,0.6
MS2,MoSS_Dir,MoSS,0.0,0.31100000000000005,1.0,0.8
MS2,MoSS_Dir,MoSS,0.0,0.47446808510638294,1.0,1.0
DyS,MoSS_Dir,MoSS_MN,0.4,0.094377457720251,0.1,0.1
DyS,MoSS_Dir,MoSS_MN,0.15,0.0481817832105709,0.1,0.2
DyS,MoSS_Dir,MoSS_MN,0.4,0.173144886037541,0.1,0.4
DyS,MoSS_Dir,MoSS_MN,0.15,0.06013469536996141,0.1,0.6
DyS,MoSS_Dir,MoSS_MN,0.9,0.13098950810342147,0.1,0.8
DyS,MoSS_Dir,MoSS_MN,0.15,4.455239404765887e-05,0.1,1.0
DyS,MoSS_Dir,MoSS_MN,0.75,0.09995544760595235,0.25,0.1
